"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group1prop","group2prop"
"MMP16",7.71339959839226,0.820978466690341,0.567329887347296,1.44709186841724,0.147871195180823,0.221082075131758,0.0654008438818565,0.140909654232247
"AC090578.1",1.70517696412758,-0.797520329155561,0.764633791030717,-1.04300952758119,0.296943880133403,0.376899120865895,0.00210970464135021,0.00904696988474408
"AF117829.1",4.38220074913845,1.26668707233753,0.543016782841345,2.33268494154006,0.0196646871059217,0.0643805363786194,0.0147679324894515,0.0659313421737514
"RIPK2",2.3242222735423,-0.584565032300492,0.593169820861638,-0.985493549640393,0.32438169829735,0.403759148032024,0.0232067510548523,0.0335853265584335
"OSGIN2",6.10647567102486,0.961708886268469,0.520113820625383,1.8490354382664,0.0644526957218857,0.133112848625042,0.0485232067510548,0.127029371669352
"NBN",14.6856176517712,1.57933775298209,0.562293407714939,2.80874314248186,0.0049735310253855,0.0288685399638808,0.0970464135021097,0.289379105217499
"DECR1",33.5368116459495,2.31127759384608,0.675850067897729,3.41980818472867,0.000626653054425657,0.0109768144591683,0.109704641350211,0.487049200644442
"CALB1",2.7909642532531,-1.15506696173827,0.70183018047426,-1.64579266305951,0.0998064533600972,0.169200439320251,0.0168776371308017,0.0629569959102739
"TMEM64",11.7779241367315,2.28411690042001,0.604918308396063,3.77590968684074,0.000159424752129652,0.00630905651383186,0.0316455696202532,0.196306853389515
"AC106038.1",1.6393186159487,-1.04922537354406,0.852840041375048,-1.23027217607229,0.218595199909865,0.296541680075628,0,0.00223075969760813
"NECAB1",1.89059179925143,-0.204018659722429,0.730961045603338,-0.2791101672922,0.780160280704003,0.821161300848853,0.00210970464135021,0.0106580741107944
"C8orf88",4.06948205054104,0.359433394220418,0.570645601478334,0.62987148816929,0.528778668550438,0.598880325238675,0.0232067510548523,0.0955508737142149
"PIP4P2",19.400871766129,2.15048935479677,0.62804244550809,3.42411467597068,0.000616805869081893,0.0108943809637225,0.0822784810126582,0.361507002106829
"OTUD6B-AS1",52.6080529172917,2.12620728678449,0.669074237016489,3.17783463949471,0.00148379350281111,0.0159471451034743,0.221518987341772,0.692031230635767
"OTUD6B",7.77692896631047,1.07060675845154,0.527894777839691,2.02806847764775,0.0425532595838365,0.101668742192419,0.0675105485232067,0.150452348494237
"LRRC69",2.78285243655521,0.179888603547859,0.558324645506803,0.322193557091808,0.747306065161436,0.793103466718025,0.0105485232067511,0.0228033213533275
"SLC26A7",2.67022613788752,-2.42542757349908,0.751164789515007,-3.22888879691109,0.00124272207576771,0.014612048573434,0.0337552742616034,0.001982897508985
"RUNX1T1",33.2433626208323,2.56810955159206,0.624292230075679,4.11363369247883,3.89479303047612e-05,0.00327390047729657,0.0886075949367089,0.483826992192341
"AC104211.2",1.67448908926925,-2.00798083905501,0.855404103927871,-2.34740613218326,0.0189046359209047,0.0628662394643772,0.00632911392405063,0.000867517660180939
"AC104211.1",2.93422098100642,0.48093793002541,0.574749791360892,0.836777911457169,0.402717415568173,0.480092521499284,0.0105485232067511,0.0280084273144132
"TRIQK",22.657702411929,1.91817560575965,0.558200074412395,3.43635856333211,0.000589590105069592,0.0106756598270148,0.105485232067511,0.414549510472177
"C8orf87",1.53614946476325,-1.95381061699136,0.953810486636822,-2.04842643729005,0.0405182332848598,0.0988576217178909,0.00210970464135021,0
"LINC00535",1.99749181179468,-0.837401405805181,0.699254087573899,-1.19756383364249,0.231086862893929,0.30925609096478,0.00843881856540084,0.0270169785599207
"FAM92A",18.3973095582899,2.67661797304255,0.667508604000789,4.00986287966916,6.07540183817762e-05,0.00411554868049726,0.0569620253164557,0.335233610112777
"AC120053.1",4.08150706537325,0.390676872281852,0.475473911042002,0.821657851690921,0.411271653695224,0.488293660905634,0.0232067510548523,0.0534143016482836
"RBM12B",19.7500650567834,1.48081869594921,0.523191545794521,2.83035669794786,0.00464961347682267,0.0279745481856507,0.122362869198312,0.330028504151692
"TMEM67",12.0906208840208,1.36089355514104,0.516673878357465,2.63395076110174,0.00843977261648135,0.038698953394943,0.0843881856540084,0.217127277233858
"PDP1",5.22120060121247,1.14346480088039,0.517197831765696,2.21088475366696,0.0270438187271271,0.0788746654328469,0.0337552742616034,0.0953030115255918
"MIR378D2HG",1.5931927803594,-1.27469207377584,0.83546959856204,-1.5257192792769,0.127079791026246,0.197843838509971,0,0.00309827735778907
"CDH17",23.6868403400475,1.71679656864445,1.00896299652676,1.70154562115194,0.0888405787643548,0.157737913205413,0.118143459915612,0.198165819804189
"GEM",3.96574186926573,-0.83177081427694,0.496804713197147,-1.67424098882667,0.0940832468577301,0.163116570099428,0.029535864978903,0.0597347874581733
"RAD54B",2.07882190155361,0.0450445936007985,0.692624643426463,0.0650346389322211,0.948146420741457,0.958761398011908,0.00421940928270042,0.0184657330524229
"FSBP",3.44287134424563,0.00374129283960078,0.516014891065518,0.00725035828302433,0.994215101748858,0.995858146624324,0.029535864978903,0.0732432767381336
"VIRMA",15.9810773891574,1.88233038789991,0.580051952424563,3.24510654611529,0.00117406686015719,0.0142246753935509,0.0864978902953586,0.329160986491511
"AC023632.2",3.09561535681926,0.399348635088733,0.565779929190718,0.705837401584667,0.480289259834144,0.553848730989171,0.0126582278481013,0.0461023670839013
"AC108860.2",3.31166428573385,0.837315896620298,0.574472749691921,1.4575380591496,0.144967913525729,0.217890162979609,0.0126582278481013,0.0589912008923039
"ESRP1",11.9822478639657,0.980887176883252,0.502113833943024,1.95351553885798,0.0507585378527547,0.11475467138908,0.0864978902953586,0.204734167802702
"DPY19L4",9.23396700339381,1.4997461259763,0.538858555883496,2.78319070858466,0.00538271563852184,0.030127510713593,0.0548523206751055,0.21415293097038
"INTS8",8.25903951342779,1.08717293531137,0.539954061373452,2.01345450119587,0.0440668369252393,0.104278987779935,0.0717299578059072,0.153178832569092
"CCNE2",2.24958913092048,-0.38507257598467,0.611901414594565,-0.629304928539529,0.529149445370385,0.5991234896161,0.0147679324894515,0.016730697732061
"AC087752.4",1.77381101368025,-0.473938971197698,0.741225293284238,-0.639399350631653,0.522563171315592,0.593065682553499,0,0.00991448754492502
"NDUFAF6",9.91491153886289,1.51803890039031,0.556854094894167,2.72609811853646,0.0064087943943695,0.0330148978310144,0.0569620253164557,0.215640104102119
"TP53INP1",18.5682848092333,1.15144474966528,0.632041479381666,1.82178668208888,0.0684873592925208,0.137716156733485,0.137130801687764,0.251084397075226
"AC087752.3",1.86538926986018,-0.620743124998561,0.703168260421478,-0.882780352779985,0.37735495780587,0.455993671992907,0.00632911392405063,0.00867517660180939
"PLEKHF2",12.2270991053414,1.51027880894332,0.525711953005348,2.87282569914852,0.00406818497823291,0.0260490509921213,0.069620253164557,0.254926260998885
"C8orf37-AS1",1.63931445907939,-0.971893349381454,0.806813926216509,-1.20460656143985,0.228355222508493,0.306514219057964,0.0443037974683544,0.00520510596108564
"C8orf37",3.68000856282093,0.953410900180761,0.526018762347736,1.81250359953984,0.0699084182587118,0.139239910568035,0.0147679324894515,0.0557689924402032
"UQCRB",324.493715378494,2.6456581145252,0.776286058833648,3.40809690502525,0.000654176584600004,0.0112022268375519,0.578059071729958,0.909158507869624
"AP003465.1",1.64153370875968,-0.899123405757439,0.801343292548712,-1.12202025538609,0.261853827735593,0.341429877740386,0,0.00681621018713595
"MTERF3",6.13161072213045,1.35291238237084,0.52825623467663,2.56109117803223,0.0104343967493127,0.0439351052888795,0.0337552742616034,0.122196058991201
"PTDSS1",7.05579534424118,1.46032718367055,0.535600160876834,2.72652491604902,0.00640051200794168,0.0330148978310144,0.0443037974683544,0.144751518155905
"SDC2",53.6369667260444,2.67086967238345,0.688795122926676,3.87759666624087,0.000105493417063917,0.00522051270435233,0.158227848101266,0.637749411327302
"CPQ",45.2699989183502,3.18055159060819,0.745071665604228,4.26878612814899,1.96539600115829e-05,0.0022520895869989,0.0991561181434599,0.585822282810757
"AP003117.1",1.76379435675679,-0.488474048550107,0.75702124337992,-0.645258046351759,0.518759975435877,0.589475541676408,0,0.00768372784731689
"TSPYL5",9.87855621398012,1.40383686326468,0.571079593423704,2.45821577137519,0.0139629253941281,0.0520378798830999,0.0717299578059072,0.173751394224811
"MTDH",62.7779384839351,1.88694812130316,0.67418680978792,2.79885054692295,0.00512848685168064,0.0293100022749152,0.259493670886076,0.690791919692651
"LAPTM4B",37.1218000757317,2.00349542997803,0.737455327797191,2.71676853425489,0.00659226930682058,0.0334139847435501,0.164556962025316,0.480232990457306
"MATN2",8.8627087830842,1.31784026558796,0.566004407181662,2.32832156228245,0.0198950351854766,0.0649592359500845,0.0527426160337553,0.144627587061594
"RPL30",679.861137404459,2.53581283349681,0.782569182083574,3.24036889204512,0.0011937515458849,0.0143275068289843,0.765822784810127,0.938530177221465
"AP003352.1",1.61801624654714,-1.0649515794935,0.80456177978256,-1.323641771526,0.185622045340382,0.26172310672052,0,0.00408972611228157
"ERICH5",3.31951227316943,-1.14620540448879,0.668445778120117,-1.71473205756836,0.0863943632282293,0.155450979277005,0.0316455696202532,0.0948072871483455
"RIDA",11.6534316868481,1.14574528158916,0.620451893842334,1.84663032373677,0.0648007362225167,0.133448726455383,0.113924050632911,0.234105837154542
"POP1",3.33593402477073,0.422758531940108,0.523295640742493,0.807877037424323,0.4191613713366,0.495897098039068,0.0232067510548523,0.0441194695749163
"NIPAL2",7.92091297162832,1.48443832180619,0.612423670760264,2.42387483155803,0.0153558971503914,0.055215863589108,0.0358649789029536,0.145247242533152
"STK3",7.1350018221728,0.957255294064803,0.49648003534232,1.92808416436077,0.0538446583421604,0.119210821007078,0.0506329113924051,0.141281447515182
"KCNS2",1.70193237656387,-1.21128432938169,0.838342973534132,-1.44485534873082,0.148498520503192,0.221709882766634,0.00210970464135021,0.00681621018713595
"AP003355.2",1.52213793870392,-1.76803513790012,0.929521063028507,-1.90209260254912,0.0571590493948247,NA,0,0.000991448754492502
"OSR2",1.52694641638439,-1.70418270877795,0.940753813808318,-1.81150762693074,0.0700623095306722,NA,0,0.000371793282934688
"VPS13B-DT",11.2958551383946,1.81869622427888,0.588725161484071,3.08921096508644,0.00200688875901144,0.0182987576791574,0.0443037974683544,0.265956128392614
"VPS13B",11.4337460665352,1.39600544025899,0.510590632267908,2.73409920205215,0.00625511958158304,0.0325503647092229,0.0738396624472574,0.198537613087124
"COX6C",230.942952686168,1.70062544023083,0.796855919968768,2.13416929913438,0.0328289248345897,0.0881574573584487,0.607594936708861,0.88499194447887
"RGS22",6.44861478543538,0.872959763262488,0.602842869649791,1.44807180645533,0.14759696949277,0.220729394283325,0.0527426160337553,0.100755979675301
"FBXO43",2.35023996283261,-0.989534087104965,0.634357601212443,-1.5598994718652,0.118783639317389,0.189029557158716,0.0126582278481013,0.0114016606766638
"POLR2K",50.071400975798,1.76046114555365,0.679972439065281,2.5890183842946,0.00962499557344262,0.0418858902997913,0.272151898734177,0.657206593134217
"SPAG1",9.20014088523947,1.37270096138068,0.584006822704037,2.35048788475598,0.0187488180015428,0.0625739423578517,0.0632911392405063,0.150080555211303
"RNF19A",33.7532312379407,2.37080726153933,0.6373327680228,3.71988917013366,0.000199310219134101,0.00682097023342737,0.135021097046413,0.479861197174371
"AP003472.2",1.51652082132178,-1.82417930225805,0.946413888532056,-1.92746463715517,0.053921751014589,NA,0,0.000247862188623126
"AP000424.1",1.93917482722226,-0.425547596675877,0.710402632870666,-0.599023113070797,0.5491574717513,0.617467042051159,0.00421940928270042,0.0200768372784732
"ANKRD46",13.4850780432198,1.70399497796982,0.542502256704596,3.14099150171404,0.00168376918118533,0.0168757927680855,0.069620253164557,0.28070392861569
"SNX31",1.54884622466115,-1.56998320632239,0.927719462253132,-1.69230383774575,0.0905880564816699,0.159241921183087,0,0.000495724377246251
"PABPC1",132.39572524633,1.39100907825223,0.711575322316909,1.95483040884985,0.0506030906846763,0.114524378026198,0.540084388185654,0.845705787582104
"AC027373.1",1.7838156448146,-0.788012399878339,0.783906775667673,-1.00523738834528,0.314782555841855,0.39406847625555,0.00632911392405063,0.00979055645061346
"YWHAZ",64.5777746008915,0.984365474082239,0.683133119273581,1.44095703503437,0.149596821313158,0.222909619491793,0.386075949367089,0.665757838641715
"AP003469.4",3.87336917730869,0.635213455724983,0.507350796850363,1.2520202188868,0.210562496590537,0.28813947011308,0.0253164556962025,0.0489527822530673
"ZNF706",61.7887823847704,2.05526338309122,0.674315682351195,3.04792463957676,0.00230427706313965,0.0195289904635515,0.265822784810127,0.743586565869377
"AP001330.4",1.56086510666362,-1.44428727819163,0.851361801106846,-1.69644359931809,0.0898019027912348,0.158680413800583,0,0.00285041516916594
"GRHL2",1.66037355674459,-2.09838925563136,0.911989475569066,-2.30089196404597,0.0213977384512955,0.0679695944156357,0.00421940928270042,0.000247862188623126
"NCALD",23.8127081357317,2.43632239290485,0.657980530401276,3.70272717859758,0.000213294216688388,0.00706847827160714,0.0991561181434599,0.407113644813484
"RRM2B",18.2647834134609,2.05942732141375,0.577246521627642,3.56767385207772,0.000360164411057134,0.00876882316645656,0.0949367088607595,0.394348742099393
"UBR5-AS1",2.97716754516526,0.573786374476216,0.561859460741744,1.02122757480799,0.307146630809011,0.38656837162804,0.0126582278481013,0.041392985500062
"UBR5",23.7969704767525,1.88631196918573,0.589545922024085,3.19960141986813,0.00137617758867894,0.0153563995708872,0.109704641350211,0.416160614698228
"KLF10",17.2325837635242,1.81823259650447,0.651796394931253,2.78957142237071,0.00527778540891733,0.0298009202103907,0.0738396624472574,0.244392117982402
"AP002851.1",2.97985859341942,0.858226088917781,0.60043320460758,1.42934481692878,0.152905150681935,0.226680704847215,0.00210970464135021,0.0436237451976701
"GASAL1",2.47754898952916,-0.499906516700808,0.668984055830267,-0.74726222896356,0.454905287386388,0.530365911368427,0.0105485232067511,0.0109059362994175
"AZIN1",29.5884278875091,1.46606567582132,0.634478729242158,2.31066166327189,0.0208515503544913,0.0670551151329113,0.20464135021097,0.494113273020201
"AZIN1-AS1",9.27558105978376,1.45648894789175,0.527314740710736,2.76208654043814,0.00574332530536573,0.0310371347801932,0.0421940928270042,0.181806915355063
"ATP6V1C1",18.560530541565,1.44942822534451,0.578805702360968,2.50417060411162,0.0122738834411545,0.0482739213484753,0.124472573839662,0.377618044367332
"BAALC-AS2",2.16242408263505,-2.03357486125782,0.792015125386014,-2.56759599163802,0.0102406431580342,0.0434369232441702,0.0147679324894515,0.00223075969760813
"BAALC",4.41326835161501,-2.49847162968891,0.775898779536413,-3.2200999609533,0.00128145904596734,0.0148687983610679,0.0611814345991561,0.00879910769612096
"BAALC-AS1",2.83928798124596,0.490303352543319,0.578281085306832,0.847863374751688,0.396514063736773,0.474627303442994,0.0105485232067511,0.0323460156153179
"FZD6",6.93474309171615,1.04766440441857,0.514590065620293,2.03592038481292,0.0417583505118725,0.10054132646764,0.0527426160337553,0.138431032346016
"CTHRC1",4.72326094631176,-1.24684064629708,0.595952703656075,-2.09218053487788,0.0364223690611913,0.0937400831620692,0.0632911392405063,0.0784483826992192
"AC012213.3",1.56733728999791,-1.40324335995537,0.853387402150258,-1.64432162511382,0.100109784722624,0.169566847409627,0,0.00235469079191969
"SLC25A32",8.66198694940752,1.59674976667388,0.535204892577544,2.98343641625535,0.002850312519757,0.0219047040223701,0.0464135021097046,0.191597471805676
"DCAF13",18.7647660538418,1.98900779309359,0.610746922661954,3.25668082685452,0.0011272310580589,0.0139582718974261,0.0843881856540084,0.374519767009543
"AC012213.2",1.76906740733111,-1.10110089797062,0.756767276496555,-1.4550059604429,0.145667611397203,0.218667563429602,0.00421940928270042,0.00458545048952782
"AC012213.4",4.04123323111323,0.645718800801395,0.543826942818555,1.18736081271508,0.235085330252494,0.313537861276011,0.0189873417721519,0.053290370553972
"RIMS2",42.9814544495711,1.69083553591426,0.616240137904137,2.74379325836332,0.00607337739873748,0.0319739757680459,0.20042194092827,0.558557442062213
"LRP12",9.67303799956194,1.86121555436568,0.55525165055921,3.35202165088784,0.000802237446353981,0.0121269611862555,0.0358649789029536,0.21415293097038
"ZFPM2",1.53366168969959,-1.65367752277156,0.924427660907755,-1.78886633611516,0.0736363444510846,0.143509247368199,0,0.000619655471557814
"ZFPM2-AS1",1.53761654407159,-1.95396288228857,0.942546237936781,-2.07306846459412,0.0381659083523424,0.0964491113859063,0.00210970464135021,0.000123931094311563
"AC027031.2",1.67502436174035,-0.737485467294984,0.809586324801902,-0.910941112395196,0.362326402153702,0.441349069820171,0,0.0063204858098897
"OXR1",9.62635271887682,1.15846602494025,0.562905580693066,2.05801126276615,0.0395890522590138,0.0986172454715126,0.0759493670886076,0.189242781013756
"ANGPT1",1.81957742431799,-1.58278108589879,0.782272288360809,-2.02331222701929,0.0430409670758589,0.102430208068938,0.0105485232067511,0.00223075969760813
"EIF3E",107.305189381779,2.60192954798382,0.699352487458715,3.72048372550819,0.000198841555942596,0.00682097023342737,0.327004219409283,0.804436733176354
"EMC2",23.0892264505918,1.83947140798607,0.588344611788582,3.12652036090555,0.00176888255235161,0.0173062460905757,0.128691983122363,0.430288759449746
"TMEM74",1.80993904118236,-0.44066859456742,0.76140983548714,-0.578753483379271,0.562755522329503,0.630111093354065,0.00210970464135021,0.0146238691287644
"NUDCD1",5.88506623476118,0.887883742498469,0.503440590277132,1.76363161740636,0.077794020947547,0.148180854186104,0.0485232067510548,0.115875573181311
"ENY2",54.3945498377965,1.81953514665812,0.668848878331907,2.72039799363348,0.00652033857066304,0.0332175266444395,0.255274261603376,0.68038170777048
"PKHD1L1",1.84513933164186,-1.39246740377096,0.787720499552497,-1.76771761628906,0.0771081234499911,0.147400767319165,0.00843881856540084,0.00309827735778907
"EBAG9",17.1902536800433,1.9143224563715,0.608908065083585,3.14386122658552,0.00166734489004358,0.0167650709190499,0.0928270042194093,0.378981286404759
"SYBU",11.6092787448399,1.46593640273993,0.582226089242631,2.51781297647937,0.0118086004775931,0.0471491181679303,0.0759493670886076,0.208080307349114
"AC079061.1",1.53866275763051,-1.62366386620439,0.903773150187653,-1.79653917121488,0.0724088087332889,0.142345483334339,0,0.000743586565869377
"CSMD3",1.53994047899375,-1.63016297562541,0.949434424010967,-1.71698322116723,0.0859822377527308,0.155113400967574,0,0.000247862188623126
"TRPS1",8.02345506494128,2.14825866145799,0.582913330922981,3.68538262464585,0.000228359307330758,0.00729693657009743,0.0168776371308017,0.140661792043624
"EIF3H",75.8503608909448,2.33469607537563,0.689967764363818,3.38377558483232,0.000714964155732921,0.0116267959601278,0.265822784810127,0.748667740736151
"UTP23",13.02920338732,1.78192151558498,0.569025153331478,3.1315338261452,0.00173895752404412,0.017174815477609,0.0632911392405063,0.294336348989962
"RAD21",72.8075573397365,1.2731370178969,0.727901822804517,1.74905045984314,0.080282297468477,0.150342456727698,0.293248945147679,0.736398562399306
"RAD21-AS1",1.73597913543652,-1.28635654301486,0.775354849839201,-1.65905526131891,0.0971046572781042,0.166382567060653,0.00210970464135021,0.00483331267815095
"AARD",2.54900893405175,0.0926289978028976,0.614195820672312,0.150813461578921,0.880122866925167,0.904470367259523,0.00843881856540084,0.0363118106332879
"SLC30A8",232.397882854523,5.89503849932768,0.945203584708084,6.23679236378299,4.46634177938432e-10,3.42895946209266e-06,0.029535864978903,0.737018217870864
"MED30",11.1713479779771,1.19629859109028,0.617989733369685,1.93579039665801,0.0528933775772842,0.117852401311793,0.0822784810126582,0.21811872598835
"EXT1",4.42728158914614,0.440134328074527,0.524726076378075,0.838788746906876,0.401587866581589,0.479167577221528,0.0358649789029536,0.048457057875821
"SAMD12",11.6032709188387,1.48466835557284,0.540948421489205,2.74456546427406,0.00605910682174984,0.0319417139662491,0.0738396624472574,0.232990457305738
"AC023590.1",3.16180836237774,0.327668841956874,0.580844510871526,0.564124883379245,0.57266914450832,0.638781041175833,0.0147679324894515,0.0376750526707151
"SAMD12-AS1",1.71075502106611,-1.07130214058053,0.762489928531353,-1.40500497186105,0.160019799832948,0.234376854038313,0.00210970464135021,0.00594869252695501
"TNFRSF11B",2.51425844872718,-1.46427561870329,0.766188683882076,-1.91111621654889,0.0559896476142921,0.122274073866871,0.0189873417721519,0.00285041516916594
"COLEC10",1.55943050422152,-1.46184880185733,0.858240582280691,-1.70330887636728,0.0885102803411728,0.157359494484788,0,0.00210682860329657
"MAL2",18.0095047057291,1.56642280064434,0.557472196522424,2.80986712954631,0.00495619565650496,0.0288276508592054,0.120253164556962,0.323831949436114
"AC021733.4",1.56774084984845,-1.54463380992455,0.962098464515281,-1.60548412339766,0.108387304409049,0.178350817685877,0,0.000123931094311563
"CCN3",3.47016738546089,-1.03712381965743,0.599860872637161,-1.72894060434036,0.0838197259342296,0.153859094897911,0.0485232067510548,0.0102862808278597
"ENPP2",127.917799236561,2.86323323002202,0.820584975655589,3.48925865689231,0.000484362218374199,0.00985831930062044,0.270042194092827,0.692526955013013
"TAF2",11.8777711318545,1.12159387989578,0.508422853366005,2.20602569784244,0.0273822004591309,0.0795894549438039,0.0991561181434599,0.215516173007808
"DSCC1",1.80412085337609,-1.57361653913771,0.789492416352059,-1.99320032282107,0.0462395157858489,0.107605392940753,0.0126582278481013,0.00285041516916594
"AP005717.1",1.76951869666198,-0.396187025556789,0.733070796373786,-0.540448518092073,0.588887755672422,0.653640807543533,0,0.0122691783368447
"DEPTOR",13.2308055314923,1.64815091934884,0.573351440599662,2.87459104947055,0.00404551108665118,0.026005874144257,0.0717299578059072,0.239806667492874
"AC091563.1",3.72445491086131,0.576101350154671,0.515364559158092,1.11785209114069,0.263630169436605,0.343124438430373,0.0210970464135021,0.0459784359895898
"COL14A1",2.38223760235805,-1.06160029199273,0.664298715025734,-1.5980766904714,0.110025910500988,0.18009500182352,0.0189873417721519,0.00557689924402032
"MRPL13",24.7008357066948,1.70289584460574,0.633396198549254,2.68851604810086,0.00717703857796301,0.0351573904879538,0.151898734177215,0.442434006692279
"MTBP",2.27540852446097,-0.884734052993954,0.60717613562766,-1.45712916084782,0.145080730239972,0.217959465660363,0.0253164556962025,0.0157392489775685
"SNTB1",2.9756389461413,-0.65670292643704,0.707343967246491,-0.928406767917194,0.353196609168061,0.432473381305624,0.0253164556962025,0.00941876316767877
"AC104958.2",1.64286320123809,-1.80986888117504,0.905212966989198,-1.99938461685408,0.0455667550629612,0.106612623709305,0.00421940928270042,0.000371793282934688
"HAS2",1.51920378008723,-1.80271942189994,0.934234132291852,-1.92962273544591,0.0536535996828003,NA,0,0.000247862188623126
"HAS2-AS1",1.51684508448051,-1.80368342142327,0.957944713972374,-1.8828679725616,0.0597182625472377,NA,0,0.000123931094311563
"AC016405.3",1.82708775623117,-1.67038653446441,0.845822076561898,-1.97486750553285,0.0482831858221047,0.110974677148975,0.00632911392405063,0.00223075969760813
"ZHX2",4.30798169163787,0.89464001852515,0.494610203348642,1.8087779274835,0.0704855107267327,0.139986400194715,0.0168776371308017,0.0603544429297311
"AC016405.1",1.85286816711233,-0.376227474268724,0.721935624316781,-0.521137150732484,0.602271232518875,0.665619531064047,0.00210970464135021,0.00941876316767877
"AC104316.2",1.59130333747595,-2.05363932753494,0.924518521990676,-2.22130685182276,0.0263301851036964,0.0775395503526833,0.00632911392405063,0.000123931094311563
"DERL1",15.9243457727526,1.45318669466917,0.584090929143177,2.4879460066276,0.0128483237633458,0.0494235438214116,0.118143459915612,0.31007559796753
"TBC1D31",3.41056230519659,-0.00349619806097037,0.523742191829161,-0.00667541801198019,0.99467382658815,0.996144341854868,0.0253164556962025,0.0299913248233982
"C8orf76",11.72296465393,2.38813300501537,0.613240891832672,3.89428206243459,9.84899944673878e-05,0.00507476857398853,0.0337552742616034,0.266699714958483
"ZHX1",31.3136384513511,2.75597259254325,0.631812120920499,4.36201285364393,1.28871296705581e-05,0.00177734353636104,0.10337552742616,0.541331019952906
"ATAD2",15.3912888816589,0.507767339944187,0.645162857098034,0.787037465591468,0.43125993447561,0.507525359503462,0.122362869198312,0.191473540711364
"WDYHV1",7.34674572187484,1.15089278450456,0.57751981092084,1.99281957560815,0.0462812073999659,0.10766071799172,0.0527426160337553,0.188870987730822
"FBXO32",14.8388771755448,0.645231641166129,0.588597330246611,1.09621910941354,0.272982898849014,0.352825035145369,0.154008438818565,0.163093320114017
"ANXA13",6.04802882974141,0.240691015752217,0.859660165260362,0.279983911641782,0.779489848107092,0.820718179730402,0.170886075949367,0.066055273268063
"FAM91A1",18.4377201744894,1.29734335057287,0.576815687016217,2.24914713620885,0.024503136481381,0.0742271581289618,0.139240506329114,0.317015739248978
"AC090192.2",2.42302982634705,-1.96509017966075,0.751426153979642,-2.61514743565073,0.00891889469361328,0.0400897702153203,0.0253164556962025,0.00260255298054282
"TMEM65",18.151001434888,1.67303685667685,0.607035809809708,2.75607604961775,0.00584993937581949,0.0314142699239623,0.116033755274262,0.374519767009543
"TRMT12",4.39021256808777,1.03378420077193,0.54209771946495,1.90700710158359,0.0565196678816925,0.12309796601902,0.0189873417721519,0.0879910769612096
"RNF139-AS1",4.38971032845286,0.796327194441578,0.543751878591307,1.46450472319216,0.143056093497539,0.215660946814721,0.0189873417721519,0.0734911389267567
"RNF139",11.3942644084536,1.44739493935562,0.562903024103748,2.57130425202486,0.0101316273346813,0.0431732915397558,0.069620253164557,0.255421985376131
"TATDN1",14.1401919392443,1.16102815075623,0.590390234807953,1.96654362200603,0.0492358485713963,0.112442364586503,0.105485232067511,0.287520138802826
"AC090198.1",1.65815864799698,-0.880423404382182,0.790474066633746,-1.11379163662065,0.265368585721805,0.344977663619383,0,0.00557689924402032
"NDUFB9",65.2801492302564,2.04110832423715,0.737153236071095,2.76890641505682,0.0056244788329025,0.0307193386681724,0.274261603375527,0.732804560664271
"MTSS1",20.3054661969262,1.63495079410701,0.525267236659893,3.11260760237674,0.00185442399163596,0.0176200880261383,0.116033755274262,0.366712108067914
"AC100858.3",1.51286326966123,-1.85664054867668,0.957340249740346,-1.9393737484455,0.0524558446909027,NA,0,0.000123931094311563
"LINC00964",1.52092205924681,-1.80515264702461,0.922197476117595,-1.95744696095267,0.0502949418440122,NA,0,0.000619655471557814
"ZNF572",1.84720432374834,-0.650976656660953,0.693946226747624,-0.938079395159968,0.348203609913434,0.42767840995767,0.00632911392405063,0.0105341430164828
"SQLE",13.7578158320276,1.58503591415971,0.607738544582574,2.60808850827192,0.00910494087049295,0.0406512130723371,0.0717299578059072,0.269178336844714
"WASHC5",9.82677256573665,1.77703213837919,0.52876647796087,3.36071254976701,0.000777416881231171,0.0120230727941503,0.0569620253164557,0.211426446895526
"NSMCE2",9.08227992098183,1.53357225385142,0.562582776292492,2.72594952863274,0.00641168017630255,0.0330148978310144,0.0527426160337553,0.216383690667989
"TRIB1",8.41128703218797,1.37989729461463,0.578848929019862,2.3838642959073,0.0171319185792155,0.059193271634637,0.040084388185654,0.137563514685835
"AC016074.2",1.56369515428832,-1.47411397399328,0.885777541793689,-1.66420337436894,0.0960717939799828,0.165215079440526,0,0.00123931094311563
"LINC00861",1.62376305831715,-1.77211172503276,0.850375376137479,-2.08391702624544,0.0371677153312005,0.095052944648924,0.00632911392405063,0.00148717313173875
"AC084116.1",1.51405885589772,-1.83930811848905,0.957520247427958,-1.9209078068372,0.0547433313812639,NA,0,0.000123931094311563
"LRATD2",11.5983991080922,1.9314917336663,0.563009383696178,3.43065637909262,0.000602122803044504,0.0107711558583925,0.0421940928270042,0.208204238443425
"PCAT1",4.00541864820939,0.995767896396479,0.527260934930179,1.88856755816423,0.0589497974758904,0.126525023844746,0.0147679324894515,0.0510596108563639
"CASC19",1.79364579906489,-1.03635830726714,0.778952598474215,-1.33045105606827,0.183369702177095,0.259469117921208,0.00210970464135021,0.00421365720659313
"PRNCR1",3.56447607518083,0.579064212716645,0.578016581730742,1.00181245836022,0.316434179012428,0.395813393309848,0.0105485232067511,0.0287520138802826
